sample_id,sieve,fraction_proc,size_class,phylum,class,subclass,order,infraorder,family,genus,species,life_stage,sex,length,count,tot_count,abundance,lab_processor,taxa_info,prey_info,mesh,vol_cor,ww,biomass,processor_notes,tow_id,tow_fraction,preservation_method,analyzed_by,sample_comments,survey_date,site_id,sampling_bout,tow_type,line_out_depth,tow_lat,tow_long,tow_start_time,tow_bot_time,tow_end_time,tow_duration,flow_meter,flowmeter_in,flowmeter_out,flow_flag,revolutions,corrected_volume,modelled_volume,solo_id,solo_depth,tow_split,sample_collected,zoop_tow_comments,quality_level,quality_log
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,<C5,,<2,2,40,1.84,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata_<C5,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,C5,,<2,1,20,0.92,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata_C5,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,5 to 10,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Eucalanidae,Eucalanus,,,,6,1,1,0.05,Andrea Le,Eucalanus,Eucalanus,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Malacostraca,Eumalacostraca,Euphausiacea,,Euphausiidae,,,calyptopis,,<2,16,320,14.74,Andrea Le,Euphausiidae,Euphausiidae_calyptopis,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Evadne,,,,<2,120,2400,110.57,Andrea Le,Evadne,Evadne,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Mollusca,Gastropoda,,,,,,,egg,,<2,47,940,43.31,Andrea Le,Gastropoda,Gastropoda_egg,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Mollusca,Gastropoda,,,,,,,veliger,,<2,1,20,0.92,Andrea Le,Gastropoda,Gastropoda_veliger,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Halitholus,,,,3.3,3,3,0.14,Andrea Le,Halitholus,Halitholus,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Harpacticoida,,,,,,,<2,2,40,1.84,Andrea Le,Harpacticoida,Harpacticoida,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Cnidaria,Hydrozoa,,,,,,,,,<2,2,40,1.84,Andrea Le,Hydrozoa,Hydrozoa,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,5 to 10,Arthropoda,Malacostraca,Eumalacostraca,Amphipoda,,Hyperiidae,Themisto,,,,8.4,2,2,0.09,Andrea Le,Themisto,Themisto,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,2000,1,5 to 10,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Pandeidae,Leukartiara,,,,8,4,4,0.18,Andrea Le,Leukartiara,Leukartiara,250,21.70554094,10819.6,498.4717971,gelatinous,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Majidae,,,larvae,,2.5,1,20,0.92,Andrea Le,Majidae,Majidae_larvae,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Harpacticoida,,Ectinosomatidae,Microsetella,,,,<2,3,60,2.76,Andrea Le,Microsetella,Microsetella,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,2 to 5,Chordata,Appendicularia,,Copelata,,Oikopleuridae,Oikopleura,,,,<2,2,40,1.84,Andrea Le,Oikopleura,Oikopleura,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Oithonidae,Oithona,,,,<2,2,40,1.84,Andrea Le,Oithona,Oithona,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Caridea,Pandalidae,,,larvae,,3.7,1,1,0.05,Andrea Le,Pandalidae,Pandalidae_larvae,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Caridea,Pandalidae,,,larvae,,2.7,2,40,1.84,Andrea Le,Pandalidae,Pandalidae_larvae,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Paracalanidae,Paracalanus,,,,<2,15,300,13.82,Andrea Le,Paracalanus,Paracalanus,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,3.3,1,1,0.05,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Podon,,,,<2,1,20,0.92,Andrea Le,Podon,Podon,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,1000,1,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Clausocalanidae,Pseudocalanus,,,,<2,1,1,0.05,Andrea Le,Pseudocalanus,Pseudocalanus,250,21.70554094,37,1.704633858,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Clausocalanidae,Pseudocalanus,,,,<2,77,1540,70.95,Andrea Le,Pseudocalanus,Pseudocalanus,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1112,250,0.05,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Tortanidae,Tortanus,,,M,<2,3,60,2.76,Andrea Le,Tortanus,Tortanus,250,21.70554094,8549,393.8625636,,2016-06-03_J07_1,1,formalin,NA,NA,2016-06-03,J07,1,H,0,50.458499,-126.169751,2016-06-03 17:47:30 PDT,NA,2016-06-03 17:49:32 PDT,0:02:02,B27225,629297,633090,N,3793,21.70554094,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Acartiidae,Acartia,,,,<2,90,3000,199.48,Andrea Le,Acartia,Acartia,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Aequoreidae,Aequorea,victoria,,,60,1,1,0.07,Andrea Le,Aequorea_victoria,Aequorea_victoria,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Aequoreidae,Aequorea,victoria,,,60,1,1,0.07,Andrea Le,Aequorea_victoria,Aequorea_victoria,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Aequoreidae,Aequorea,victoria,,,60,1,1,0.07,Andrea Le,Aequorea_victoria,Aequorea_victoria,250,15.03887957,4.4,0.292574987,non-gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Aequoreidae,Aequorea,victoria,,,60,1,1,0.07,Andrea Le,Aequorea_victoria,Aequorea_victoria,250,15.03887957,13678.5,909.5424919,gelatinous,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Aetideidae,Aetidius,diveregns,,,2,1,1,0.07,Andrea Le,Aetidius_diveregns,Aetidius_diveregns,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,nauplius,,<2,7,233,15.52,Andrea Le,Balanomorpha,Balanomorpha_nauplius,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Bryozoa,,,,,,,,cyphonaut,,<2,8,267,17.73,Andrea Le,Bryozoa,Bryozoa_cyphonaut,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Calanidae,Calanus,marshallae,,,3.6,119,119,7.91,Andrea Le,Calanus_marshallae,Calanus_marshallae,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Calanidae,Calanus,pacificus,,,2.9,44,44,2.93,Andrea Le,Calanus_pacificus,Calanus_pacificus,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Calanidae,Calanus,pacificus,,,2.4,1,33,2.22,Andrea Le,Calanus_pacificus,Calanus_pacificus,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Centropagidae,Centropages,abdominalis,C5,,<2,1,33,2.22,Andrea Le,Centropages_abdominalis,Centropages_abdominalis_C5,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Centropagidae,Centropages,abdominalis,,F,<2,1,33,2.22,Andrea Le,Centropages_abdominalis,Centropages_abdominalis,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Centropagidae,Centropages,abdominalis,,M,<2,1,33,2.22,Andrea Le,Centropages_abdominalis,Centropages_abdominalis,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,5 to 10,Chaetognatha,Sagittoidea,,,,,,,,,9.5,6,6,0.4,Andrea Le,Sagittoidea,Sagittoidea,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,2 to 5,Chaetognatha,Sagittoidea,,,,,,,,,3,1,33,2.22,Andrea Le,Sagittoidea,Sagittoidea,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Copepoda,,,,,,nauplius,,<2,9,300,19.95,Andrea Le,Copepoda,Copepoda_nauplius,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,,,,C2,,<2,2,67,4.43,Andrea Le,Calanoida,Calanoida_C2,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,,,,C1,,<2,3,100,6.65,Andrea Le,Calanoida,Calanoida_C1,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Corycaeidae,Corycaeus,,,,<2,1,33,2.22,Andrea Le,Corycaeus,Corycaeus,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,cyprid,,<2,1,33,2.22,Andrea Le,Balanomorpha,Balanomorpha_cyprid,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,,,,,,,Unknown,,egg,,<2,208,6933,461.03,Andrea Le,Unknown,Unknown_egg,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,,F,3.5,1,1,0.07,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,C5,,2.8,1,1,0.07,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata_C5,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Evadne,,,,<2,9,300,19.95,Andrea Le,Evadne,Evadne,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Mollusca,Gastropoda,,,,,,,egg,,<2,3,100,6.65,Andrea Le,Gastropoda,Gastropoda_egg,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,<1,Mollusca,Gastropoda,,,,,,,veliger,,<2,1,33,2.22,Andrea Le,Gastropoda,Gastropoda_veliger,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Grapsidae,,,larvae,,2.7,1,1,0.07,Andrea Le,Grapsidae,Grapsidae_larvae,250,15.03887957,247.2,16.43739474,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1135,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Harpacticoida,,,,,,,<2,1,33,2.22,Andrea Le,Harpacticoida,Harpacticoida,250,15.03887957,1434.4,95.37944588,,2016-06-20_J07_1,1,formalin,NA,NA,2016-06-20,J07,1,H,0,50.45572751,-126.116461,2016-06-20 07:22:46 PDT,NA,2016-06-20 07:24:45 PDT,0:01:59,B27225,688676,691262,N,2586,15.03887957,NA,NA,NA,no,TAX,NA,Technician,NA
