ufn,vfid,semsp_id,fish_species,sample_site,sample_date,year,date_processed.x,microscope_hours,analysis,stomach_weight_full,stomach_weight_empty,calculated_stomach_weight,bolus_weight,visual_gfi,summed_content_weight,taxa_group,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species.x,life_stage,taxa_detail_calc,taxa_detail_manual,sex,prey_abund,max_length,min_length,digestion_state,prey_weight,relative_biomass,size_class,overnight,subsample,comments.x,project,action,seine_id,date,work_area,survey,site_id,jsp_survey_id,species.y,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,date_processed.y,cwt,adipose,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,analysis_planned,dissection_status,lice_collection_protocol,lice_id_protocol,analyzing_lab,quality_level,comments.y,quality_log,sampling_week,gather_long,gather_lat,set_time,pk,set_number,set_type,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,preservation_status,collection_protocol,seine_notes
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,balanus glandula cyprid,NA,85,0.8,0.7,1,4.1,7.427536232,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Cyprid,Balanomorpha_Cyprid,barnacle cyprid,NA,36,0.9,0.5,2,0.5,0.905797101,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Evadne,tergestina,NA,Evadne_tergestina,evadne tergestina,NA,13,1,0.6,1,0.2,0.362318841,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Podon,polyphemoides,NA,Podon_polyphemoides,podon polyphemoides,NA,5,0.9,0.6,1,0.1,0.18115942,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,NA,NA,NA,Podonidae,cladocerans,NA,65,1,0.5,2,1.6,2.898550725,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Digested,Arthropoda,Crustacea,NA,NA,NA,NA,NA,NA,NA,NA,NA,Crustacea,digested crustaceans,NA,387,1,0.3,3,21.2,38.4057971,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1392,49,2015-05-21-D07-PI-1,Pink,D07,2015-05-21,2015,2019-01-02,7.5,Temporal,161.9,69.9,92,40.8,25-50%,55.2,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Evadne,normanni,NA,Evadne_normanni,evadne normanni,NA,2,1,1,1,0.1,0.18115942,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,6.5,NA,90,NA,NA,Thin muscle tissue,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Insects,Arthropoda,Hexapoda,Insecta,NA,NA,NA,NA,NA,NA,NA,NA,Insecta,insects,NA,1,0.5,0.2,4,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Larvaceans,Chordata,Tunicata,Appendicularia,NA,Copelata,NA,NA,Oikopleuridae,Oikopleura,NA,NA,Oikopleura,oikopleura,NA,3,2,1.9,1,0.1,0.243309002,1 to 2,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Fish,Chordata,Verbrata,Actinopterygii,NA,NA,NA,NA,NA,NA,NA,Larvae,Actinopterygii_Larvae,fish larvae,NA,1,1.8,1.8,3,0.1,0.243309002,1 to 2,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Cyclopoids,Arthropoda,Crustacea,Hexanauplia,Copepoda,Cyclopoida,Ergasilida,NA,Oncaeidae,Oncaea,NA,NA,Oncaea,oncaea,NA,1,1,1,1,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Centropagidae,Centropages,abdominalis,NA,Centropages_abdominalis,centropages abdominalis,F,1,2,2,1,0.1,0.243309002,1 to 2,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Calanoids_Large,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,Calanidae,Calanus,pacificus,NA,Calanus_pacificus,calanus pacificus,NA,1,1.5,1.5,2,0.3,0.729927007,1 to 2,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Calanoids_Small,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,NA,NA,NA,NA,NA,NA,Calanoida,calanoids small,NA,17,1.8,1.2,3,1,2.433090024,1 to 2,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Bivalves,Mollusca,NA,Bivalvia,Heterodonta,Veneroida,NA,NA,Kellidae,Kellia,suborbicularis,Veliger,Kellia_suborbicularis_Veliger,kellia suborbicularis veliger,NA,3,0.4,0.4,2,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Algae,Ochrophyta,Khakista,Bacillariophyceae,Coscinodiscophycidae,NA,NA,NA,NA,NA,NA,NA,Coscinodiscophycidae,diatoms,NA,2,0.5,0.4,2,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Pteropods,Mollusca,NA,Gastropoda,Heterobranchia,Pteropoda,NA,NA,NA,NA,NA,Egg,Pteropoda_Egg,snail eggs,NA,3,0.6,0.6,1,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacles,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Juvenile,Balanomorpha_Juvenile,juvenile barnacle,NA,1,0.5,0.5,2,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,crenatus,Cyprid,Balanus_crenatus_Cyprid,balanus crenatus cyprids,NA,29,0.9,0.8,1,1.6,3.892944039,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Balanus,glandula,Cyprid,Balanus_glandula_Cyprid,balanus glandula cyprid,NA,12,0.8,0.7,1,0.4,0.97323601,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Cyprid,Balanomorpha_Cyprid,barnacle cyprid,NA,14,0.8,0.5,2,0.2,0.486618005,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Cyprids,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,Balanidae,Amphibalanus,improvisus,Cyprid,Amphibalanus_improvisus_Cyprid,balanus improvisus cyprid,NA,1,0.5,0.5,1,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Nauplii,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Nauplii,Balanomorpha_Nauplii,barnacle nauplii,NA,119,0.7,0.5,1,4.3,10.4622871,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Barnacle_Nauplii,Arthropoda,Crustacea,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,NA,NA,NA,NA,Nauplii,Balanomorpha_Nauplii,barnacle nauplii,NA,152,0.7,0.3,2,3,7.299270073,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,NA,NA,NA,Podonidae,cladocerans,NA,478,1,0.5,2,10.5,25.54744526,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Evadne,tergestina,NA,Evadne_tergestina,evadne tergestina,NA,85,1.1,0.5,1,2.1,5.109489051,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Podon,polyphemoides,NA,Podon_polyphemoides,podon polyphemoides,NA,10,0.8,0.5,1,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
U1394,50,2015-05-21-D07-PI-3,Pink,D07,2015-05-21,2015,2019-01-03,8,Temporal,131.3,70.1,61.2,38.3,50-75%,41.1,Cladocerans,Arthropoda,Crustacea,Branchiopoda,Diplostraca,Onychopoda,NA,NA,Podonidae,Evadne,normanni,NA,Evadne_normanni,evadne normanni,NA,3,0.8,0.6,1,0.1,0.243309002,<1,N,N,NA,JSP,NA,DE115N2,2015-05-21,QUADRA,DI_C,D07,DE115,PI,NA,NA,NA,NA,NA,NA,2016-02-22,NONE,PRESENT,5.1,NA,80,NA,No scales taken.,Fish hemorhagging all over,KI,FULL WORK-UP 1,SEMSP,DISSECTED,LAB_FINE_2015,LPORTNER_FINE,HAKAI,Technician,NA,NA,19-May,-125.1493,50.18217,13:00:00,18,2,TARGETED,17,NA,NA,NA,TRUE,30,200,8,10,10,50,1,1,0,0,NA,NA,1,SEMSP,1: First set (40 fish) released due to net collapse. Second set targeted different school.
