sample_id,sieve,fraction_proc,size_class,phylum,class,subclass,order,infraorder,family,genus,species,life_stage,sex,length,count,tot_count,abundance,lab_processor,taxa_info,prey_info,mesh,vol_cor,ww,biomass,processor_notes,tow_id,tow_fraction,preservation_method,analyzed_by,sample_comments,survey_date,site_id,sampling_bout,tow_type,line_out_depth,tow_lat,tow_long,tow_start_time,tow_bot_time,tow_end_time,tow_duration,flow_meter,flowmeter_in,flowmeter_out,flow_flag,revolutions,corrected_volume,modelled_volume,solo_id,solo_depth,tow_split,sample_collected,zoop_tow_comments,quality_level,quality_log
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,,,,C3,,<2,3,100,5.079115534,Jihyun Kim,Calanoida,Calanoida_C3,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,,,,C2,,<2,3,100,5.079115534,Jihyun Kim,Calanoida,Calanoida_C2,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Corycaeidae,Corycaeus,,,,<2,212,7066.666667,358.9241644,Jihyun Kim,Corycaeus,Corycaeus,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,cyprid,,<2,1,33.33333333,1.693038511,Jihyun Kim,Balanomorpha,Balanomorpha_cyprid,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,<1,,,,,,,Unknown,,egg,,0.4,5,166.6666667,8.465192558,Jihyun Kim,Unknown,Unknown_egg,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Epilabidocera_longipedata,Epilabidocera_longipedata,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Chordata,Appendicularia,,Copelata,,Oikopleuridae,Oikopleura,,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Oikopleura,Oikopleura,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Oithonidae,Oithona,,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Oithona,Oithona,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Cyclopoida,,Oncaeidae,Oncaea,,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Oncaea,Oncaea,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Paracalanidae,Paracalanus,,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Paracalanus,Paracalanus,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,<2,1,33.33333333,1.693038511,Jihyun Kim,Pinnotheridae,Pinnotheridae_larvae,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Branchiopoda,Diplostraca,Onychopoda,,Podonidae,Podon,,,,<2,1,33.33333333,1.693038511,Jihyun Kim,Podon,Podon,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,<1,Annelida,Polychaeta,Sedentaria,Spionida,,Spionidae,,,nectochaete,,<2,1,33.33333333,1.693038511,Jihyun Kim,Spionidae,Spionidae_nectochaete,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Clausocalanidae,Pseudocalanus,,,,<2,58,1933.333333,98.19623364,Jihyun Kim,Pseudocalanus,Pseudocalanus,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1118,250,0.03,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Tortanidae,Tortanus,,,,<2,2,66.66666667,3.386077023,Jihyun Kim,Tortanus,Tortanus,NA,NA,NA,NA,NA,2016-06-09_J02_1,1,formalin,NA,NA,2016-06-09,J02,1,H,0,50.602143,-126.701418,2016-06-09 17:17:51 PDT,NA,2016-06-09 17:20:20 PDT,0:02:29,B27225,647476,650902,N,3426,19.68846728,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,5 to 10,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,,Rhopalonematidae,Aglantha,digitale,,,6.5,1,1,0.06419618,Andrea Le,Aglantha_digitale,Aglantha_digitale,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,5 to 10,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,,Rhopalonematidae,Aglantha,digitale,,,6.5,1,1,0.06419618,Andrea Le,Aglantha_digitale,Aglantha_digitale,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,5 to 10,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,,Rhopalonematidae,Aglantha,digitale,,,6.5,1,1,0.06419618,Andrea Le,Aglantha_digitale,Aglantha_digitale,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,5 to 10,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,,Rhopalonematidae,Aglantha,digitale,,,6.5,1,1,0.06419618,Andrea Le,Aglantha_digitale,Aglantha_digitale,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Cancridae,,,larvae,,4.5,1,1,0.06419618,Andrea Le,Cancridae,Cancridae_larvae,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Cancridae,,,larvae,,4.5,1,1,0.06419618,Andrea Le,Cancridae,Cancridae_larvae,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Cancridae,,,larvae,,4.5,1,1,0.06419618,Andrea Le,Cancridae,Cancridae_larvae,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Cancridae,,,larvae,,4.5,1,1,0.06419618,Andrea Le,Cancridae,Cancridae_larvae,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Campanulariidae,Clytia,,,,13,1,1,0.06419618,Andrea Le,Clytia,Clytia,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Campanulariidae,Clytia,,,,13,1,1,0.06419618,Andrea Le,Clytia,Clytia,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Campanulariidae,Clytia,,,,13,1,1,0.06419618,Andrea Le,Clytia,Clytia,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,>10,Cnidaria,Hydrozoa,,Leptothecata,,Campanulariidae,Clytia,,,,13,1,1,0.06419618,Andrea Le,Clytia,Clytia,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,4.25,6,6,0.385177081,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,4.25,6,6,0.385177081,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,4.25,6,6,0.385177081,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,4.25,6,6,0.385177081,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,4.8,1,1,0.06419618,Andrea Le,Sarsia,Sarsia,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,4.8,1,1,0.06419618,Andrea Le,Sarsia,Sarsia,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,4.8,1,1,0.06419618,Andrea Le,Sarsia,Sarsia,250,15.57725081,121.4,7.793416276,gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,2000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,4.8,1,1,0.06419618,Andrea Le,Sarsia,Sarsia,250,15.57725081,46.2,2.965863525,non-gelatinous,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Calanidae,Calanus,marshallae,,,3.5,19,19,1.219727424,Andrea Le,Calanus_marshallae,Calanus_marshallae,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Calanidae,Calanus,pacificus,,,2.7,39,39,2.503651028,Andrea Le,Calanus_pacificus,Calanus_pacificus,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,1 to 2,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Centropagidae,Centropages,abdominalis,,F,<2,1,1,0.06419618,Andrea Le,Centropages_abdominalis,Centropages_abdominalis,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,,F,4,1,1,0.06419618,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,,M,3.3,1,1,0.06419618,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Pontellidae,Epilabidocera,longipedata,C5,,2.8,1,1,0.06419618,Andrea Le,Epilabidocera_longipedata,Epilabidocera_longipedata_C5,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Leptothecata,,,,,,,3.4,3,3,0.192588541,Andrea Le,Leptothecata,Leptothecata,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Majidae,,,larvae,,2.5,2,2,0.12839236,Andrea Le,Majidae,Majidae_larvae,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Metridinidae,Metridia,,,,3.2,1,1,0.06419618,Andrea Le,Metridia,Metridia,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Caridea,Pandalidae,,,larvae,,3.1,1,1,0.06419618,Andrea Le,Pandalidae,Pandalidae_larvae,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Brachyura,Pinnotheridae,,,larvae,,3.9,10,10,0.641961802,Andrea Le,Pinnotheridae,Pinnotheridae_larvae,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Malacostraca,Eumalacostraca,Decapoda,Anomura,Porcellanidae,,,larvae,,2.5,1,1,0.06419618,Andrea Le,Porcellanidae,Porcellanidae_larvae,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Cnidaria,Hydrozoa,Hydroidolina,Anthoathecata,,Corynidae,Sarsia,,,,2.4,1,1,0.06419618,Andrea Le,Sarsia,Sarsia,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,1000,1,2 to 5,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Tortanidae,Tortanus,,,F,2.2,11,11,0.706157982,Andrea Le,Tortanus,Tortanus,250,15.57725081,140.5,9.019563318,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,250,0.02,<1,Arthropoda,Hexanauplia,Copepoda,Calanoida,,Acartiidae,Acartia,,,,<2,129,6450,414.0653623,Andrea Le,Acartia,Acartia,250,15.57725081,1694.2,108.7611685,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,250,0.02,1 to 2,Cnidaria,Hydrozoa,Trachylinae,Trachymedusae,,Rhopalonematidae,Aglantha,digitale,,,<2,1,50,3.20980901,Andrea Le,Aglantha_digitale,Aglantha_digitale,250,15.57725081,1694.2,108.7611685,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
JSPK1122,250,0.02,<1,Arthropoda,Hexanauplia,Thecostraca,Sessilia,Balanomorpha,,,,nauplius,,<2,18,900,57.77656218,Andrea Le,Balanomorpha,Balanomorpha_nauplius,250,15.57725081,1694.2,108.7611685,,2016-06-10_J08_1,1,formalin,NA,NA,2016-06-10,J08,1,H,0,50.480078,-126.415153,2016-06-10 14:52:21 PDT,NA,2016-06-10 14:54:22 PDT,0:02:01,B27225,657970,660673,N,2703,15.57725081,NA,NA,NA,no,TAX,NA,Technician,NA
