ufn,fish_species,stom_proc_date,microscope_hours,stom_weight_full,stom_weight_empty,food_weight_raw,food_weight_corr,fullness_cat,fullness_mean,kingdom,phylum,subphylum,class,subclass,order,suborder,infraorder,family,genus,species,life_stage,sex,count,length_max,length_min,length_avg,digestion_state,prey_weight_raw,prey_weight_corr,size_class,subsample,comment,taxa_info,prey_info,date_processed,cwt,adipose,weight,standard_length,fork_length,comments_protocol,comments_fish_health_lab,dissector,dissection_protocol,lice_collection_protocol,lice_id_protocol_lab,quality_level,fish_lab_qc_flag,fish_lab_qc_log,semsp_id,seine_id,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,lice_id_protocol_field,analysis_planned,fish_field_comments,fish_field_quality_flag,fish_field_quality_level,fish_field_quality_log,survey_id,set_number,set_type,lat,long,set_time,time_searching,set_sliders,set_poppers,set_dimpling,fish_retained,so_taken,so_total,pi_taken,pi_total,cu_taken,cu_total,co_taken,co_total,he_taken,he_total,ck_taken,ck_total,collection_protocol,seine_comments,seine_qc_log,survey_date,site_id,crew,precip,cloud_cover,sea_state,wind_speed,wind_direction,tide_state,survey_time_start,survey_time_end,net_sets,secchi,ysi_bout,ctd_bout,zoop_bout,survey_type,survey_comments
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,3,1.8,1.5,1.65,1,1.1,1.694,1 to 2,N,,Hyperiidae,Hyperiidae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Axiidea,Callianassidae,Neotrypaea,californiensis,Zoea_II,,1,4,4,4,1,0.5,0.77,2 to 5,N,,Neotrypaea_californiensis,Neotrypaea_californiensis_Zoea_II,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Caridea,Pandalidae,Pandalus,jordani,Zoea V,,1,8,8,8,1,1.6,2.464,5 to 10,N,,Pandalus_jordani,Pandalus_jordani_Zoea V,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Decapoda,Pleocyemata,Caridea,Pandalidae,Pandalus,,Zoea,,1,2.7,2.7,2.7,2,0.8,1.232,2 to 5,N,,Pandalus,Pandalus_Zoea,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,3,6,5.1,5.55,1,2.5,3.85,5 to 10,N,,Euphausiidae,Euphausiidae_Furcilia,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,38,4.9,3,3.95,1,16.1,24.794,2 to 5,N,,Euphausiidae,Euphausiidae_Furcilia,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,7,5.8,5,5.4,2,3.6,5.544,5 to 10,N,,Euphausiidae,Euphausiidae_Furcilia,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,43,4.8,3,3.9,2,15.1,23.254,2 to 5,N,,Euphausiidae,Euphausiidae_Furcilia,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,Furcilia,,9,4.7,2.4,3.55,3,4.3,6.622,2 to 5,N,,Euphausiidae,Euphausiidae_Furcilia,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,3,12.8,10.4,11.6,1,19.6,30.184,>10,N,,Euphausia_pacifica,Euphausia_pacifica,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Euphausia,pacifica,,,10,10,8,9,1,40.9,62.986,5 to 10,N,,Euphausia_pacifica,Euphausia_pacifica,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,Thysanoessa,spinifera,,,2,10.7,10.3,10.5,1,21.3,32.802,>10,N,,Thysanoessa_spinifera,Thysanoessa_spinifera,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,7,12,10,11,2,40.5,62.37,>10,N,,Euphausiidae,Euphausiidae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,14,7,5.8,6.4,3,35.5,54.67,5 to 10,N,,Euphausiidae,Euphausiidae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Amphipoda,Hyperiidea,Physocephalata,Hyperiidae,,,,,1,1.9,1.9,1.9,2,0.2,0.308,1 to 2,N,,Hyperiidae,Hyperiidae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Malacostraca,Eumalacostraca,Euphausiacea,,,Euphausiidae,,,,,11,9,7.5,8.25,2,44.8,68.992,5 to 10,N,,Euphausiidae,Euphausiidae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,,39,4.3,3.1,3.7,1,58,89.32,2 to 5,N,,Epilabidocera_longipedata,Epilabidocera_longipedata,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pontellidae,Epilabidocera,longipedata,,M,9,4,2.6,3.3,2,5.5,8.47,2 to 5,N,,Epilabidocera_longipedata,Epilabidocera_longipedata,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,,1,4.5,4.5,4.5,1,3.6,5.544,2 to 5,N,,Neocalanus_plumchrus,Neocalanus_plumchrus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Neocalanus,plumchrus,,,2,4.5,4.3,4.4,2,3.3,5.082,2 to 5,N,,Neocalanus_plumchrus,Neocalanus_plumchrus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Eucalanidae,Eucalanus,hyalinus,,,3,4.2,3.9,4.05,1,2.9,4.466,2 to 5,N,,Eucalanus_hyalinus,Eucalanus_hyalinus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,188,4.2,3.2,3.7,1,270,415.8,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,marshallae,,,108,4,3.2,3.6,2,95,146.3,2 to 5,N,,Calanus_marshallae,Calanus_marshallae,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Calanidae,Calanus,pacificus,,,52,3,2.5,2.75,1,28.2,43.428,2 to 5,N,,Calanus_pacificus,Calanus_pacificus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Metridinidae,Metridia,curticaudata,,,6,3.5,2.5,3,1,2.9,4.466,2 to 5,N,,Metridia_curticaudata,Metridia_curticaudata,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,,,,,,221,3.5,2,2.75,2,69.8,107.492,2 to 5,N,,Calanoida,Calanoida,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Centropagidae,Centropages,abdominalis,,M,1,1.5,1.5,1.5,1,0.1,0.154,1 to 2,N,,Centropages_abdominalis,Centropages_abdominalis,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Tortanidae,Tortanus,discaudatus,,F,1,2,2,2,1,0.1,0.154,1 to 2,N,,Tortanus_discaudatus,Tortanus_discaudatus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Aetideidae,Aetideus,divergens,,,2,1.7,1.5,1.6,1,0.1,0.154,1 to 2,N,,Aetideus_divergens,Aetideus_divergens,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
U3837,Pink,2018-11-11,11,1300.9,256,878.5,1352.89,100%,100,Animalia,Arthropoda,Crustacea,Hexanauplia,Copepoda,Calanoida,,,Pseudocalananidae,Pseudocalanus,,,,45,1.8,1,1.4,1,3,4.62,1 to 2,N,,Pseudocalanus,Pseudocalanus,2017-03-19,None,Present,18.1,115,120,NA,NA,JG,full1,NA,lab_motiles,Technicianmr,NA,NA,2016-06-09-J02-PI-2,JE264N1,NA,NA,NA,NA,NA,NA,NA,SEMSP,NA,AV,level1,NA,JE264,1,targeted,50.602327,-126.701507,2016-06-09 13:19:00 PDT,9,NA,NA,NA,yes,30,200,10,80,10,100,2,2,2,2,NA,NA,SEMSP,NA,,2016-06-09,J02,"Lauren Portner, Brianna Knowles, Sam James, Melissa Orobko",none,25,1,0.1-5,NW,NA,NA,NA,1,11,1,NA,1,standard,NA
